idx,학교명,원본주소,원본위도,원본경도,카카오주소,카카오위도,카카오경도,거리차_km,매칭방식,상태
3172,율곡고등학교,경기도 파주시 법원읍 사임당로 905,37.8498317,126.8701599,경기 파주시 법원읍 사임당로 905,37.8479916799647,126.881304298938,1.0,address,ok
2481,광명고등학교,부산광역시 영도구 와치로 131,35.0756379,129.0695285,부산 영도구 와치로 131,35.0836654934396,129.064604543853,0.999,address,ok
3349,목감고등학교,경기도 시흥시 목감둘레로 150,37.3807682,126.8606663,경기 시흥시 목감둘레로 150,37.3722233929532,126.857183427994,0.999,address,ok
3159,여주고등학교,경기도 여주시 세종로 254-58,37.2647927,127.6395406,경기 여주시 세종로 254-58,37.2719100528925,127.632684809815,0.997,address,ok
3762,공산고등학교,전남 나주시 공산면 공산로 30,34.9439856,126.6072355,전남 나주시 공산면 공산로 30,34.9424130768415,126.617987894541,0.996,address,ok
4123,김해대청고등학교,경상남도 김해시 번화1로 7,35.1966179,128.7984476,경남 김해시 번화1로 7,35.1879210181996,128.800517861807,0.985,address,ok
3234,경기자동차과학고등학교,경기도 시흥시 금오로 103,37.4228525,126.8370115,경기 시흥시 금오로 103,37.4142986344313,126.839853827272,0.984,address,ok
3718,장수고등학교,전북특별자치도 장수군 장수읍 장천로 254-16,35.647666,127.5185133,전북특별자치도 장수군 장수읍 장천로 254-16,35.655943230607,127.522372465271,0.984,address,ok
3674,만경여자고등학교,전북특별자치도 김제시 만경읍 만경로 823,35.8449034,126.8159242,전북특별자치도 김제시 만경읍 만경로 823,35.8536960428601,126.814769805571,0.983,address,ok
2748,인천외국어고등학교,인천광역시 부평구 원적로 262,37.5041598,126.7062327,인천 부평구 원적로 262,37.504731054759,126.695141959284,0.98,address,ok
3469,한국교원대학교부설고등학교,충청북도 청주시 흥덕구 강내면 태성탑연로,36.5965231,127.3538317,충북 청주시 흥덕구 강내면 태성탑연로,36.6052893667031,127.354750354056,0.978,address,ok
3277,대지고등학교,경기도 용인시 수지구 동백죽전대로 1066,37.3327637,127.1179517,경기 용인시 수지구 동백죽전대로 1066,37.3247789428124,127.122551563504,0.977,address,ok
2608,시온식품과학고등학교,부산광역시 기장군 기장읍 죽성로 197,35.2427045,129.2296356,부산 기장군 기장읍 죽성로 197,35.2471622775165,129.238841159534,0.972,address,ok
2907,대전둔원고등학교,대전광역시 서구 대덕대로 101,36.3341722,127.3719437,대전 서구 대덕대로 101,36.3428313716734,127.373314440663,0.971,address,ok
3777,한국말산업고등학교,전라남도 장흥군 대덕읍 도청신월로 155,34.488342,126.8853218,전남 장흥군 대덕읍 도청신월로 155,34.4969444799947,126.883943808147,0.965,address,ok
4342,영산대학교,부산광역시 해운대구 반송순환로 142,35.2210066,129.1491818,부산 해운대구 반송순환로 142,35.2241543257141,129.159064651628,0.964,address,ok
4450,성심외국어대학,부산광역시 해운대구 반송순환로 142,35.2210066,129.1491818,부산 해운대구 반송순환로 142,35.2241543257141,129.159064651628,0.964,address,ok
4567,영산대학교(해운대),부산광역시 해운대구 반송순환로 142,35.2210066,129.1491818,부산 해운대구 반송순환로 142,35.2241543257141,129.159064651628,0.964,address,ok
3722,전일고등학교,전북특별자치도 전주시 완산구 우전로 249,35.8241742,127.1016626,전북특별자치도 전주시 완산구 우전로 249,35.8156425085893,127.099803935981,0.963,address,ok
4412,나주대학교,전라남도 나주시 다시면 백호로 125,34.999654,126.6504577,전남 나주시 다시면 백호로 125,35.0082467713121,126.649142984141,0.963,address,ok
2678,대구중앙고등학교,대구광역시 수성구 신천동로 496,35.8610021,128.6091691,대구 수성구 신천동로 496,35.8664936239523,128.617306833215,0.954,address,ok
3506,진천상업고등학교,충청북도 진천군 진천읍 문화3길 25,36.8393548,127.4416261,충북 진천군 진천읍 문화3길 25,36.8477639570272,127.443685327015,0.953,address,ok
4398,경남도립거창대학,경상남도 거창군 거창읍 거창대학로 72,35.6803582,127.9182292,경남 거창군 거창읍 거창대학로 72,35.6732025593042,127.912418659356,0.953,address,ok
4569,국립창원대학교(거창캠퍼스),경상남도 거창군 거창읍 거창대학로 72,35.6803582,127.9182292,경남 거창군 거창읍 거창대학로 72,35.6732025593042,127.912418659356,0.953,address,ok
4253,명지대학교,경기도 용인시 처인구 명지로 116,37.2263439,127.1992658,경기 용인시 처인구 명지로 116,37.2218072639192,127.190183727516,0.949,address,ok
2225,배문고등학교,서울특별시 용산구 효창원로 258,37.5414226,126.9631615,서울 용산구 효창원로 258,37.5499187190496,126.963904100329,0.947,address,ok
2710,계산여자고등학교,인천광역시 계양구 계산새로 131,37.5379639,126.7311874,인천 계양구 계산새로 131,37.5382531785503,126.741894336344,0.945,address,ok
3883,경산여자고등학교,경상북도 경산시 경산로 91,35.8255604,128.7259965,경북 경산시 경산로 91,35.8177642002154,128.729945442009,0.937,address,ok
3160,세종고등학교,경기도 여주시 청심로 221,37.2980141,127.6362066,경기 여주시 청심로 221,37.2955207980732,127.646286515014,0.934,address,ok
4424,동서울대학교,경기도 성남시 수정구 복정로 76,37.4665067,127.1269825,경기 성남시 수정구 복정로 76,37.4582854421752,127.128844391431,0.929,address,ok
3308,운중고등학교,경기도 성남시 분당구 운중로 95,37.3911705,127.0634681,경기 성남시 분당구 운중로 95,37.3927545674111,127.073729306757,0.923,address,ok
2658,상서고등학교,대구광역시 달서구 야외음악당로 107,35.8528754,128.5563404,대구 달서구 야외음악당로 107,35.8464435433548,128.549888689315,0.922,address,ok
4062,신등고등학교,경상남도 산청군 신등면 신등가회로 125,35.3956604,128.0180049,경남 산청군 신등면 신등가회로 125,35.3884618653624,128.013066406181,0.917,address,ok
2662,성화여자고등학교,대구광역시 북구 복현로 140,35.8957282,128.6244323,대구 북구 복현로 140,35.9032298022275,128.620265007325,0.915,address,ok
4414,경북보건대학교,경상북도 김천시 대학로 168,36.1359456,128.0935612,경북 김천시 대학로 168,36.1382094633366,128.083765347332,0.915,address,ok
3436,임계고등학교,강원도 정선군 임계면 백두대간로 1313,37.5002267,128.8506541,강원특별자치도 정선군 임계면 백두대간로 1313,37.492864095236,128.846037859577,0.914,address,ok
4434,동원대학교,경기도 광주시 곤지암읍 경충대로 26,37.3202665,127.3982542,경기 광주시 곤지암읍 경충대로 26,37.3280785544565,127.401440188968,0.913,address,ok
3173,율면고등학교,경기도 이천시 율면 고당로 48,37.0951897,127.5464378,경기 이천시 율면 고당로 48,37.087707499567,127.542256614306,0.911,address,ok
3665,남원서진여자고등학교,전북특별자치도 남원시 낙현길 17-14,35.4200442,127.3993933,전북특별자치도 남원시 낙현길 17-14,35.4257358960403,127.406613906655,0.91,address,ok
3151,양동고등학교,경기도 양평군 양동면 학둔지윗길 47-7,37.4284605,127.749918,경기 양평군 양동면 학둔지윗길 47-7,37.4216834802133,127.755652002015,0.908,address,ok
3280,망포고등학교,경기도 수원시 영통구 동탄지성로 468,37.241886,127.0464741,경기 수원시 영통구 동탄지성로 468,37.2338035012086,127.046435706342,0.899,address,ok
3375,강원체육고등학교,강원도 춘천시 자라우새길 126,37.8576929,127.7048851,강원특별자치도 춘천시 자라우새길 126,37.8591222889031,127.69480403142,0.899,address,ok
2680,포산고등학교,대구광역시 달성군 현풍읍 비슬로 556-13,35.6828201,128.4466504,대구 달성군 현풍읍 비슬로 556-13,35.6908147912274,128.447955972602,0.897,address,ok
2203,동국대학교사범대학부속고등학교,서울특별시 동대문구 장안벚꽃로 201,37.5855936,127.0716082,서울 동대문구 장안벚꽃로 201,37.5780471818476,127.075133018965,0.895,address,ok
4373,호원대학교,전북특별자치도 군산시 임피면 호원대3길 64,35.9610754,126.8688752,전북특별자치도 군산시 임피면 호원대3길 64,35.9679261845471,126.863787678587,0.889,address,ok
3298,흥덕고등학교,경기도 용인시 기흥구 흥덕2로 36,37.2787428,127.0741755,경기 용인시 기흥구 흥덕2로 36,37.2707575816693,127.074458705617,0.888,address,ok
2737,서운고등학교,인천광역시 계양구 아나지로 481,37.5255632,126.7358417,인천 계양구 아나지로 481,37.5269145380024,126.745747357758,0.886,address,ok
2184,금옥여자고등학교,서울특별시 양천구 신정로 213,37.5115553,126.8538609,서울 양천구 신정로 213,37.5109653172242,126.843971681779,0.875,address,ok
2192,대신고등학교,서울특별시 종로구 사직로 9,37.5756645,126.9706482,서울 종로구 사직로 9,37.573123769216,126.96125454884,0.875,address,ok
2652,대구제일여자상업고등학교,대구광역시 달서구 대명천로 120,35.8381075,128.5550689,대구 달서구 대명천로 120,35.8407283505996,128.546013108611,0.867,address,ok
2685,대구체육고등학교,대구광역시 북구 칠곡중앙대로136길 29,35.9546804,128.5658704,대구 북구 칠곡중앙대로136길 29,35.9587974351305,128.557717293391,0.865,address,ok
3494,음성고등학교,충청북도 음성군 음성읍 중앙로 109-16,36.9400886,127.6918546,충북 음성군 음성읍 중앙로 109-16,36.9337756057864,127.686247591306,0.861,address,ok
3744,푸른꿈고등학교,전북특별자치도 무주군 안성면 진성로 2312-9,35.8656275,127.628056,전북특별자치도 무주군 안성면 진성로 2312-9,35.8643121486285,127.618634774514,0.861,address,ok
2597,반여고등학교,부산광역시 해운대구 반여로 136,35.1962658,129.1218222,부산 해운대구 반여로 136,35.2029591503392,129.126561239702,0.86,address,ok
4170,제주여자상업고등학교,제주특별자치도 제주시 동문로 89-1,33.5130586,126.5273034,제주특별자치도 제주시 동문로 89-1,33.514660180355,126.536352998468,0.858,address,ok
2533,개성고등학교,부산광역시 부산진구 당감서로 137,35.1621031,129.0364352,부산 부산진구 당감서로 137,35.1676734965907,129.029952609767,0.855,address,ok
2243,선덕고등학교,서울특별시 도봉구 시루봉로 53,37.6639411,127.0272838,서울 도봉구 시루봉로 53,37.6562750160952,127.026703057445,0.854,address,ok
2392,세그루패션디자인고등학교,서울특별시 도봉구 시루봉로 53,37.6639411,127.0272838,서울 도봉구 시루봉로 53,37.6562750160952,127.026703057445,0.854,address,ok
4037,마산제일고등학교,경상남도 창원시 마산회원구 내서읍 함마대로 2610,35.254677,128.5090308,경남 창원시 마산회원구 내서읍 함마대로 2610,35.2617842731966,128.505456829439,0.854,address,ok
4275,순천향대학교,충청남도 아산시 신창면 순천향로 22,36.7739098,126.9354995,충남 아산시 신창면 순천향로 22,36.7683515094009,126.928936482966,0.851,address,ok
4249,동서대학교,부산광역시 사상구 주례로 47,35.1446151,128.9979009,부산 사상구 주례로 47,35.1460786494674,129.007038894696,0.847,address,ok
3419,안흥고등학교,강원도 횡성군 안흥면 서동로 1121,37.4076804,128.1454454,강원특별자치도 횡성군 안흥면 서동로 1121,37.4125922688001,128.15275982756,0.846,address,ok
3793,벌교고등학교,전라남도 보성군 벌교읍 채동선로 115,34.8409169,127.3426968,전남 보성군 벌교읍 채동선로 115,34.8333151957965,127.342290051797,0.846,address,ok
3880,경북외국어고등학교,경상북도 구미시 금오산로 198-10,36.1172042,128.3194851,경북 구미시 금오산로 198-10,36.1245026729436,128.32208990413,0.845,address,ok
3623,홍주고등학교,충청남도 홍성군 홍성읍 문화로 78,36.6003265,126.6633943,충남 홍성군 홍성읍 문화로 78,36.5927792950641,126.662591570724,0.842,address,ok
4310,칼빈대학교,경기도 용인시 기흥구 마북로 184,37.3008453,127.1209103,경기 용인시 기흥구 마북로 184,37.3051459316977,127.128686425614,0.838,address,ok
3213,태장고등학교,경기도 수원시 영통구 영통로 250,37.2426525,127.0552231,경기 수원시 영통구 영통로 250,37.2494734786998,127.059195541264,0.836,address,ok
4490,전남도립대학교,전라남도 담양군 담양읍 죽녹원로 152,35.3219909,126.9852631,전남 담양군 담양읍 죽녹원로 152,35.3265254838797,126.992594258267,0.835,address,ok
4571,국립목포대학교(담양캠퍼스),전라남도 담양군 담양읍 죽녹원로 152,35.3219909,126.9852631,전남 담양군 담양읍 죽녹원로 152,35.3265254838797,126.992594258267,0.835,address,ok
4312,포항공과대학교,경상북도 포항시 남구 청암로 77,36.0180795,129.3208556,경북 포항시 남구 청암로 77,36.0105883055805,129.321301170832,0.834,address,ok
4382,부산디지털대학교,부산광역시 사상구 주례로 57,35.1452259,129.0005459,부산 사상구 주례로 57,35.146361806536,129.009614631444,0.834,address,ok
4562,한국전통문화대학교,충청남도 부여군 규암면 백제문로 367,36.3021806,126.8947663,충남 부여군 규암면 백제문로 367,36.3094801243805,126.89688409526,0.834,address,ok
2679,청구고등학교,대구광역시 동구 국채보상로 827,35.8667664,128.6295229,대구 동구 국채보상로 827,35.8686548800844,128.620572150082,0.833,address,ok
2502,덕문고등학교,부산광역시 강서구 동선길 172,35.0436725,128.830071,부산 강서구 동선길 172,35.0510819486058,128.828940032842,0.83,address,ok
2659,상인고등학교,대구광역시 달서구 상인로 24,35.816436,128.545829,대구 달서구 상인로 24,35.8104519805368,128.551297845505,0.828,address,ok
3543,국립공주대학교사범대학부설고등학교,충청남도 공주시 봉황로 75,36.4600681,127.1214633,충남 공주시 봉황로 75,36.4527773149588,127.119762743658,0.825,address,ok
4271,세명대학교,충청북도 제천시 세명로 65,37.1807804,128.1993139,충북 제천시 세명로 65,37.173842353131,128.19615854481,0.821,address,ok
3174,은행고등학교,경기도 시흥시 은행고길 85,37.4373622,126.7977015,경기 시흥시 은행고길 85,37.4434163916181,126.802987318765,0.819,address,ok
3196,경기영상과학고등학교,경기도 고양시 일산서구 강선로 8,37.6719262,126.7664385,경기 고양시 일산서구 강선로 8,37.6654054556351,126.762100773605,0.819,address,ok
3226,하남고등학교,경기도 하남시 미사강변남로 39,37.5614042,127.1948084,경기 하남시 미사강변남로 39,37.5603837003449,127.1856181666,0.818,address,ok
4268,성공회대학교,서울특별시 구로구 연동로 320,37.4810949,126.8216762,서울 구로구 연동로 320,37.4875235978289,126.826163535057,0.817,address,ok
2492,다대고등학교,부산광역시 사하구 다대낙조2길 199,35.0522408,128.9609504,부산 사하구 다대낙조2길 199,35.0531367888807,128.969849941387,0.816,address,ok
3468,섬강고등학교,강원특별자치도 원주시 지정면 신지정로 124,37.3824286,127.888707,강원특별자치도 원주시 지정면 신지정로 124,37.377826847111,127.8815304091,0.815,address,ok
3672,마령고등학교,전북특별자치도 진안군 마령면 임진로 2076,35.7368059,127.3650878,전북특별자치도 진안군 마령면 임진로 2076,35.7322462951519,127.372132197964,0.813,address,ok
4520,한국폴리텍 VII 대학 울산캠퍼스,울산광역시 중구 산전길 155,35.5713072,129.3493975,울산 중구 산전길 155,35.5785306875814,129.348036827722,0.813,address,ok
3660,김제여자고등학교,전북특별자치도 김제시 중앙로 193,35.8039438,126.8879616,전북특별자치도 김제시 중앙로 193,35.8003860184252,126.895824197304,0.812,address,ok
3927,상지미래경영고등학교,경상북도 상주시 함창읍 함창중앙로 176,36.5683639,128.1761329,경북 상주시 함창읍 함창중앙로 176,36.5693224999402,128.185150424229,0.812,address,ok
4277,신라대학교,부산광역시 사상구 백양대로700번길 140,35.1678015,128.9905786,부산 사상구 백양대로700번길 140,35.1720524953802,128.99779692981,0.809,address,ok
2817,인천하늘고등학교,인천광역시 중구 영종대로277번길 117,37.4884222,126.5048715,인천 중구 영종대로277번길 117,37.4954657122268,126.507080294999,0.807,address,ok
4229,고려대학교,서울특별시 성북구 안암로 145,37.5841653,127.024555,서울 성북구 안암로 145,37.5887034223667,127.031698331241,0.807,address,ok
3311,역곡고등학교,경기도 부천시 원미구 안곡로 322,37.4886581,126.8177789,경기 부천시 원미구 안곡로 322,37.4922455440773,126.809870861813,0.804,address,ok
2567,영산고등학교,부산광역시 해운대구 반송순환로 142-1,35.2210066,129.1491818,부산 해운대구 반송순환로 142-1,35.2260586222154,129.155449657942,0.8,address,ok
3617,충남디자인예술고등학교,충청남도 서천군 한산면 한마로 114,36.0861928,126.8096925,충남 서천군 한산면 한마로 114,36.089347876744,126.801706111312,0.799,address,ok
4426,우송정보대학,대전광역시 동구 백룡로 59,36.3299305,127.4548395,대전 동구 백룡로 59,36.3370292828942,127.453585873556,0.797,address,ok
4002,거창중앙고등학교,경상남도 거창군 거창읍 성산길 36,35.6908651,127.8945565,경남 거창군 거창읍 성산길 36,35.6930826295593,127.902909247685,0.794,address,ok
2984,울산과학고등학교,울산광역시 울주군 상북면 도동신리로,35.591443,129.093649,울산 울주군 상북면 도동신리로,35.5965761500301,129.099705228232,0.791,address,ok
4499,한국복지사이버대학교,경상북도 경산시 남천면 남천로 746-10,35.7803259,128.7225347,경북 경산시 남천면 남천로 746-10,35.784803171029,128.729308048602,0.788,address,ok
3641,아산충무고등학교,충청남도 아산시 둔포면 둔포로38번길 145,36.9272153,127.0452815,충남 아산시 둔포면 둔포로38번길 145,36.928376507935,127.054007125718,0.786,address,ok
2507,동래원예고등학교,부산광역시 동래구 금강로 43,35.2204136,129.0804531,부산 동래구 금강로 43,35.2146542412974,129.075498159706,0.783,address,ok
3496,제천고등학교,충청북도 제천시 칠성로 105,37.1449069,128.2094217,충북 제천시 칠성로 105,37.1430874856111,128.217945157962,0.782,address,ok
3453,홍천고등학교,강원도 홍천군 홍천읍 석화로 109-10,37.6940168,127.883347,강원특별자치도 홍천군 홍천읍 석화로 109-10,37.6979386828816,127.890705375442,0.781,address,ok
2910,대전성모여자고등학교,대전광역시 중구 대흥로 62,36.323592,127.4268869,대전 중구 대흥로 62,36.3224646784501,127.41829654165,0.78,address,ok
4113,함안고등학교,경상남도 함안군 가야읍 함안대로 630,35.2888988,128.4010303,경남 함안군 가야읍 함안대로 630,35.2821326818366,128.403305145623,0.78,address,ok
4317,한남대학교,대전광역시 대덕구 한남로 70,36.3494802,127.4173693,대전 대덕구 한남로 70,36.3551511347436,127.422468533169,0.779,address,ok
3561,대천여자고등학교,충청남도 보령시 중앙로 264,36.3531121,126.5875307,충남 보령시 중앙로 264,36.3597500081883,126.584939557534,0.774,address,ok
2604,명호고등학교,부산광역시 강서구 명지오션시티2로 97,35.0875626,128.8994715,부산 강서구 명지오션시티2로 97,35.0806288276976,128.900015759117,0.773,address,ok
4015,금남고등학교,경상남도 하동군 금남면 섬진강대로 656-8,34.9799769,127.8386739,경남 하동군 금남면 섬진강대로 656-8,34.9867799408032,127.8401057682,0.768,address,ok
3510,청주공업고등학교,충청북도 청주시 상당구 교서로 17,36.6444366,127.4845535,충북 청주시 상당구 교서로 17,36.6376457047777,127.485679488416,0.762,address,ok
2299,잠실고등학교,서울특별시 송파구 올림픽로33길 71,37.5163669,127.1088406,서울 송파구 올림픽로33길 71,37.522930433109,127.106515037791,0.758,address,ok
4018,김해경원고등학교,경상남도 김해시 우암로 18,35.2386265,128.8626345,경남 김해시 우암로 18,35.2318563706783,128.861817165997,0.756,address,ok
4483,강원관광대학교,강원특별자치도 태백시 대학길 97,37.1593848,128.9809964,강원특별자치도 태백시 대학길 97,37.162196686317,128.97323267681,0.756,address,ok
3565,목천고등학교,충청남도 천안시 동남구 목천읍 삼방로 145,36.7887216,127.2361182,충남 천안시 동남구 목천읍 삼방로 145,36.7828352755049,127.23188960691,0.755,address,ok
4438,마산대학교,경상남도 창원시 마산회원구 내서읍 함마대로 2640,35.254677,128.5090308,경남 창원시 마산회원구 내서읍 함마대로 2640,35.25987312943,128.503693849165,0.754,address,ok
3188,장호원고등학교,경기도 이천시 장호원읍 샘재로 27-37,37.1215862,127.6225573,경기 이천시 장호원읍 샘재로 27-37,37.1270819406379,127.617615691344,0.752,address,ok
2683,화원고등학교,대구광역시 달성군 화원읍 비슬로 2458,35.8020838,128.4949524,대구 달성군 화원읍 비슬로 2458,35.7972011660822,128.489271279653,0.747,address,ok
3484,세광고등학교,충청북도 청주시 서원구 2순환로 1572,36.6077737,127.4463845,충북 청주시 서원구 2순환로 1572,36.6034235348189,127.4526310398,0.738,address,ok
2284,오금고등학교,서울특별시 송파구 중대로 247,37.4984314,127.1257382,서울 송파구 중대로 247,37.5045321738186,127.128968951167,0.736,address,ok
3317,신양고등학교,경기도 김포시 양촌읍 양곡3로 57,37.6628041,126.6311065,경기 김포시 양촌읍 양곡3로 57,37.6567603071757,126.634308023307,0.729,address,ok
3376,강일여자고등학교,강원특별자치도 강릉시 화부산로 89,37.7661571,128.8949509,강원특별자치도 강릉시 화부산로 89,37.7643451977566,128.886976056044,0.729,address,ok
2438,효문고등학교,서울특별시 도봉구 우이천로 432,37.6481485,127.0242779,서울 도봉구 우이천로 432,37.6526987118348,127.0184004627,0.724,address,ok
3678,백산고등학교,전북특별자치도 부안군 백산면 백산로 379,35.7119618,126.7974303,전북특별자치도 부안군 백산면 백산로 379,35.7080845796407,126.791002509582,0.723,address,ok
3295,장기고등학교,경기도 김포시 김포한강2로 131,37.6443569,126.6623748,경기 김포시 김포한강2로 131,37.6401235592478,126.668587951312,0.722,address,ok
3374,강원예술고등학교,강원특별자치도 강릉시 구정면 칠봉로 670-34,37.7158627,128.8614154,강원특별자치도 강릉시 구정면 칠봉로 670-34,37.7218992984862,128.864361027733,0.72,address,ok
4172,표선고등학교,제주특별자치도 서귀포시 표선면 표선중앙로 22-15,33.3269001,126.8328338,제주특별자치도 서귀포시 표선면 표선중앙로 22-15,33.3311572650654,126.826996013609,0.72,address,ok
4491,송호대학교,강원특별자치도 횡성군 횡성읍 남산로 210,37.4788412,127.997541,강원특별자치도 횡성군 횡성읍 남산로 210,37.4735562385552,128.002257332074,0.72,address,ok
4295,인제대학교,부산광역시 부산진구 복지로 75,35.1529066,129.0203981,부산 부산진구 복지로 75,35.1464534842515,129.020571153957,0.718,address,ok
4303,중앙대학교,경기도 안성시 대덕면 서동대로 4726,37.0065021,127.2259686,경기 안성시 대덕면 서동대로 4726,37.0004292004148,127.228708651132,0.718,address,ok
4212,국립한밭대학교,대전광역시 유성구 동서대로 125,36.3503356,127.3003088,대전 유성구 동서대로 125,36.3452663484108,127.305261969401,0.717,address,ok
4366,한밭대학교(산업대),대전광역시 유성구 동서대로 125,36.3503356,127.3003088,대전 유성구 동서대로 125,36.3452663484108,127.305261969401,0.717,address,ok
2594,금곡고등학교,부산광역시 북구 화명신도시로 236,35.237872,129.0112907,부산 북구 화명신도시로 236,35.2442795913249,129.011806512138,0.714,address,ok
2635,대구고등학교,대구광역시 남구 중앙대로 171,35.8553183,128.5906656,대구 남구 중앙대로 171,35.8491092264343,128.588735371503,0.712,address,ok
3051,군포고등학교,경기도 군포시 오금로 118,37.3538005,126.9339727,경기 군포시 오금로 118,37.3576039286502,126.940449081045,0.712,address,ok
3693,순창제일고등학교,전북특별자치도 순창군 순창읍 담순로 1411,35.3790623,127.159195,전북특별자치도 순창군 순창읍 담순로 1411,35.3789297445088,127.151425791139,0.705,address,ok
4408,광양보건대학교,전라남도 광양시 광양읍 대학로 85,34.9594637,127.5694623,전남 광양시 광양읍 대학로 85,34.9532412900026,127.568813385545,0.694,address,ok
3383,김화공업고등학교,강원특별자치도 철원군 서면 와수1로 72,38.2441542,127.4270642,강원특별자치도 철원군 서면 와수1로 72,38.2434056565532,127.434942343687,0.693,address,ok
3770,나주고등학교,전라남도 나주시 나주천2길 26,35.0312252,126.7184334,전남 나주시 나주천2길 26,35.0308003501608,126.710843184066,0.693,address,ok
3866,곡성고등학교,전라남도 곡성군 곡성읍 학교로 119,35.2800257,127.2880469,전남 곡성군 곡성읍 학교로 119,35.2851188211648,127.292359667131,0.688,address,ok
4083,웅천고등학교,경상남도 창원시 진해구 웅천중로 71,35.10627,128.7501801,경남 창원시 진해구 웅천중로 71,35.1124482199264,128.749702620096,0.688,address,ok
3647,고창북고등학교,전북특별자치도 고창군 흥덕면 선운대로 3714-32,35.5142968,126.6904599,전북특별자치도 고창군 흥덕면 선운대로 3714-32,35.5150231223997,126.697996638359,0.687,address,ok
2584,부산보건고등학교,부산광역시 영도구 절영로 163,35.0874283,129.0392884,부산 영도구 절영로 163,35.0815219348064,129.041283833883,0.681,address,ok
3728,전주성심여자고등학교,전북특별자치도 전주시 완산구 경기전길 130,35.8188556,127.1496247,전북특별자치도 전주시 완산구 경기전길 130,35.8127747202425,127.150508500182,0.681,address,ok
4251,동아대학교,부산광역시 사하구 낙동대로550번길 37,35.1132117,128.9651024,부산 사하구 낙동대로550번길 37,35.1188093910081,128.96808496718,0.679,address,ok
2333,한영고등학교,서울특별시 강동구 동남로 832,37.5432983,127.1544955,서울 강동구 동남로 832,37.5490844724681,127.156927612469,0.678,address,ok
2351,한영외국어고등학교,서울특별시 강동구 동남로 832,37.5432983,127.1544955,서울 강동구 동남로 832,37.5490844724681,127.156927612469,0.678,address,ok
3396,민족사관고등학교,강원특별자치도 횡성군 안흥면 봉화로,37.4723919,128.1154985,강원특별자치도 횡성군 안흥면 봉화로,37.4716279386987,128.107877084388,0.678,address,ok
4098,창원문성고등학교,경상남도 창원시 성산구 원이대로 406,35.2402368,128.6553305,경남 창원시 성산구 원이대로 406,35.2356856577499,128.660267954484,0.676,address,ok
4105,초계고등학교,경상남도 합천군 초계면 초계중앙로 101,35.5582986,128.2634797,경남 합천군 초계면 초계중앙로 101,35.5583028091217,128.270951643653,0.676,address,ok
4176,영주고등학교,제주특별자치도 제주시 첨단동길 92,33.4595098,126.5751705,제주특별자치도 제주시 첨단동길 92,33.4547867199073,126.579764162228,0.676,address,ok
4378,순복음총회신학교,충청북도 제천시 덕산면 도전로 320,36.9020271,128.1607816,충북 제천시 덕산면 도전로 320,36.9042423883697,128.167851885448,0.675,address,ok
4143,김해율하고등학교,경상남도 김해시 율하1로 21,35.1738609,128.814352,경남 김해시 율하1로 21,35.17410570015,128.806980454276,0.671,address,ok
3392,동해광희고등학교,강원도 동해시 청운로 112,37.4838846,129.1034064,강원특별자치도 동해시 청운로 112,37.4898772127622,129.10264786038,0.67,address,ok
3515,충북외국어고등학교,충청북도 청주시 흥덕구 장구봉로 107,36.6219157,127.4385735,충북 청주시 흥덕구 장구봉로 107,36.6255141683518,127.444590763294,0.67,address,ok
3951,영주제일고등학교,경상북도 영주시 신재로 36,36.8300302,128.6025376,경북 영주시 신재로 36,36.8329117691885,128.60914952863,0.67,address,ok
2781,인천바이오과학고등학교,인천광역시 연수구 용담로 12,37.4169625,126.6747055,인천 연수구 용담로 12,37.4208228699308,126.668891229331,0.669,address,ok
3503,충북비즈니스고등학교,충청북도 증평군 증평읍 중앙로 132,36.7758688,127.5713642,충북 증평군 증평읍 중앙로 132,36.777914102942,127.578419278751,0.668,address,ok
4203,충남대학교,대전광역시 유성구 대학로 99,36.3720186,127.3475061,대전 유성구 대학로 99,36.3683281154744,127.341662059729,0.665,address,ok
2992,범서고등학교,울산광역시 울주군 범서읍 대리로 69,35.5638324,129.2487677,울산 울주군 범서읍 대리로 69,35.5697909247159,129.249324677913,0.664,address,ok
4011,경해여자고등학교,경상남도 진주시 남강로 39,35.1628066,128.0484149,경남 진주시 남강로 39,35.165171069982,128.041709691013,0.664,address,ok
2623,경원고등학교,대구광역시 달서구 새방로 77,35.8606417,128.5214366,대구 달서구 새방로 77,35.8654793232008,128.525679042467,0.66,address,ok
4484,국제대학교,경기도 평택시 장안웃길 56,37.0668206,127.0730485,경기 평택시 장안웃길 56,37.0655111093565,127.080291104308,0.659,address,ok
2461,가재울고등학교,서울특별시 서대문구 수색로 100-35,37.5759235,126.9023424,서울 서대문구 수색로 100-35,37.5743637013203,126.909529666957,0.657,address,ok
2796,도림고등학교,인천광역시 남동구 서창남로 8,37.4257899,126.7488018,인천 남동구 서창남로 8,37.4208931546745,126.752939821234,0.656,address,ok
4264,서울여자대학교,서울특별시 노원구 화랑로 621,37.6302278,127.0981477,서울 노원구 화랑로 621,37.6273815936787,127.091621159803,0.656,address,ok
3269,현화고등학교,경기도 평택시 안중읍 안현로서8길 65,36.9784568,126.9246306,경기 평택시 안중읍 안현로서8길 65,36.9788021503533,126.917287521434,0.653,address,ok
2164,경성고등학교,서울특별시 마포구 성미산로 111,37.5628071,126.9265085,서울 마포구 성미산로 111,37.563510635781,126.919166278819,0.652,address,ok
